Block_ID,Expected_Hex,Actual_Hex,Match_Status
14553,8d00000001005a000000000000000000,8d00000001005a000000000000000000,1
14554,4e000000270000a50000000000980000,4e000000270000a50000000000980000,1
14555,00000000000200000000380000006300,00000000000200000000380000006300,1
14556,4805000000000056006a000012000000,4805000000000056006a000012000000,1
14557,0000004500bf00000000050000031300,0000004500bf00000000050000031300,1
14558,000000e4006b00000000000054790000,000000e4006b00000000000054790000,1
14559,0000000000a8b1610e90073200000000,0000000000a8b1610e90073200000000,1
14560,00000000280200000000000000000000,00000000280200000000000000000000,1
14561,00000000002e00000000952800000000,00000000002e00000000952800000000,1
14562,1500000000001d000046004829000000,1500000000001d000046004829000000,1
14563,00000000b90f00047967000000000000,00000000b90f00047967000000000000,1
14564,00000000000056200000000000005b43,00000000000056200000000000005b43,1
14565,64000000000000400000250015009866,64000000000000400000250015009866,1
14566,00490000000009000000000032003300,00490000000009000000000032003300,1
14567,000000000000fb94001f000019000000,000000000000fb94001f000019000000,1
14568,000000000b0000000099001200710000,000000000b0000000099001200710000,1
14569,000000000000830000000000000000cb,000000000000830000000000000000cb,1
14570,bd2000005d000000001e000070390000,bd2000005d000000001e000070390000,1
14571,00b60000007200000000000000000000,00b60000007200000000000000000000,1
14572,0500003d0000006166000000b43a00c5,0500003d0000006166000000b43a00c5,1
14573,0000001f7900000000000000110172ce,0000001f7900000000000000110172ce,1
14574,0000620000402700002000c800000017,0000620000402700002000c800000017,1
14575,0010000000005f007c00360000002800,0010000000005f007c00360000002800,1
14576,00c100000000e5009462000000002829,00c100000000e5009462000000002829,1
14577,0000000000000000000000000b81481e,0000000000000000000000000b81481e,1
14578,28950000a54100000000000000342000,28950000a54100000000000000342000,1
14579,0000003b0000000000b12f5ea300481b,0000003b0000000000b12f5ea300481b,1
14580,0000000000002e00000a000000009b00,0000000000002e00000a000000009b00,1
14581,00006c000000026f3a3a00ce00000000,00006c000000026f3a3a00ce00000000,1
14582,000000c9000000670000010000000000,000000c9000000670000010000000000,1
14583,0000003892720000000000000000002f,0000003892720000000000000000002f,1
14584,49000000000000000000000000000072,49000000000000000000000000000072,1
14585,00000000000000000018000090000004,00000000000000000018000090000004,1
14586,000075007f0000008800000086000000,000075007f0000008800000086000000,1
14587,00000000000300002a00010000000000,00000000000300002a00010000000000,1
14588,1000000000b2000000008800338737bd,1000000000b2000000008800338737bd,1
14589,00000000511807a70089000000000000,00000000511807a70089000000000000,1
14590,00000000000059006800000d91000000,00000000000059006800000d91000000,1
14591,00812b00500000000038000000008e00,00812b00500000000038000000008e00,1
14592,000000000000000000002b001c000048,000000000000000000002b001c000048,1
14593,7c00900200008a00000000a2006c2200,7c00900200008a00000000a2006c2200,1
14594,001c0005000d86650000000000b50500,001c0005000d86650000000000b50500,1
14595,30000f00000006b70000000000000000,30000f00000006b70000000000000000,1
14596,61000000000000e60005004700440066,61000000000000e60005004700440066,1
14597,000000a1000031008e598b2d00000000,000000a1000031008e598b2d00000000,1
14598,002400824de8005300552c00002e0000,002400824de8005300552c00002e0000,1
14599,9d000000000000070000000000000059,9d000000000000070000000000000059,1
14600,00282655000000910009000000002110,00282655000000910009000000002110,1
14601,60004100060000002200000000000000,60004100060000002200000000000000,1
14602,4ce4000026000000004500000000000c,4ce4000026000000004500000000000c,1
14603,00000000750000000000000071000000,00000000750000000000000071000000,1
14604,00000000000000000000000000220000,00000000000000000000000000220000,1
14605,3b00000a000000000000000000000029,3b00000a000000000000000000000029,1
14606,000092001e00000000dd000000000000,000092001e00000000dd000000000000,1
14607,80110000000000001700000000000000,80110000000000001700000000000000,1
14608,00004e00a8005eaa0000536d0000006b,00004e00a8005eaa0000536d0000006b,1
14609,00001a0091736d00000000002c001b00,00001a0091736d00000000002c001b00,1
14610,00000074000000550000000000000000,00000074000000550000000000000000,1
14611,000000002f00000a000000686c004100,000000002f00000a000000686c004100,1
14612,1800000000003da90000430000000000,1800000000003da90000430000000000,1
14613,0000005b00001200a300114d00000000,0000005b00001200a300114d00000000,1
14614,00000100003d0000000000c81e00006b,00000100003d0000000000c81e00006b,1
14615,020000002d002e574b4500006f001800,020000002d002e574b4500006f001800,1
14616,00000000007f5e190052003000000000,00000000007f5e190052003000000000,1
14617,38000000000000004a00000000000026,38000000000000004a00000000000026,1
14618,0000000a000000000000003926150000,0000000a000000000000003926150000,1
14619,00000000c900000000000bca00094e00,00000000c900000000000bca00094e00,1
14620,4b8508005200370000000b0800000f00,4b8508005200370000000b0800000f00,1
14621,00000021000000006200050000000005,00000021000000006200050000000005,1
14622,000e00db00000021000007008ed80000,000e00db00000021000007008ed80000,1
14623,00003f00000000000200004e00009000,00003f00000000000200004e00009000,1
14624,00003f010000000000c4000000009600,00003f010000000000c4000000009600,1
14625,fb00000000d530002800000000000000,fb00000000d530002800000000000000,1
14626,0800120f4d2a0000000000005c000000,0800120f4d2a0000000000005c000000,1
14627,000000006cb8006d00004c0000000000,000000006cb8006d00004c0000000000,1
14628,000000005155f500b900000000090000,000000005155f500b900000000090000,1
14629,3a002c00000000000000510200000000,3a002c00000000000000510200000000,1
14630,00001e0000000000220038001a1e0000,00001e0000000000220038001a1e0000,1
14631,00000000000000000000004e0000005d,00000000000000000000004e0000005d,1
14632,1a000000005e00520000000032450000,1a000000005e00520000000032450000,1
14633,628600005a1800000000000f0000000c,628600005a1800000000000f0000000c,1
14634,000000202d3e00000000000000000d24,000000202d3e00000000000000000d24,1
14635,4a000000000000000000003939060000,4a000000000000000000003939060000,1
14636,0000fd7d00000000ec5b000000002400,0000fd7d00000000ec5b000000002400,1
14637,1a950000000000000000000000000000,1a950000000000000000000000000000,1
14638,9c1e0055000000000000000000000081,9c1e0055000000000000000000000081,1
14639,5700000000c4000000008f0032000000,5700000000c4000000008f0032000000,1
14640,0000010000000400ad00001500280000,0000010000000400ad00001500280000,1
14641,00006d000000870000003b003e150000,00006d000000870000003b003e150000,1
14642,0000001e9d00c313000a006900bc0000,0000001e9d00c313000a006900bc0000,1
14643,00000000000010003973000000030e00,00000000000010003973000000030e00,1
14644,00000000710000001f6d000a0000001d,00000000710000001f6d000a0000001d,1
14645,00000000006a00000000081500000000,00000000006a00000000081500000000,1
14646,3400fd0f0000910000153100000000b3,3400fd0f0000910000153100000000b3,1
14647,1400000000408c00000096004f280000,1400000000408c00000096004f280000,1
14648,0c005300000000000000000e00000000,0c005300000000000000000e00000000,1
14649,001e732e7600000000ab007f00412bb8,001e732e7600000000ab007f00412bb8,1
14650,569700000000001d000700006e220a3e,569700000000001d000700006e220a3e,1
14651,00001a00000000000000c40000000000,00001a00000000000000c40000000000,1
14652,00000000004a000000000000c8114f00,00000000004a000000000000c8114f00,1
14653,000000706c00003f762a3f0000000000,000000706c00003f762a3f0000000000,1
14654,00000000205406422400000000009c3b,00000000205406422400000000009c3b,1
14655,00f30000000043a70010009b07000069,00f30000000043a70010009b07000069,1
14656,00003200308900880000001b05000000,00003200308900880000001b05000000,1
14657,7e002f5d00000000000000009a00ad2f,7e002f5d00000000000000009a00ad2f,1
14658,0000000000001222000000004c004500,0000000000001222000000004c004500,1
14659,0000000900cad09f00002db900001a00,0000000900cad09f00002db900001a00,1
14660,00ad0000000012004700001600000000,00ad0000000012004700001600000000,1
14661,000000680082cd009c41000000000f00,000000680082cd009c41000000000f00,1
14662,003a0000005d0000008700a6f1000000,003a0000005d0000008700a6f1000000,1
14663,26006600000005b900000073463c3a05,26006600000005b900000073463c3a05,1
14664,000000001d0000000000000000230000,000000001d0000000000000000230000,1
14665,c884002f3100006c000d002500000000,c884002f3100006c000d002500000000,1
14666,64000048000000000025a40000000000,64000048000000000025a40000000000,1
14667,b1000000000030001487460000d20000,b1000000000030001487460000d20000,1
14668,000000c9000000000000000000000023,000000c9000000000000000000000023,1
14669,000000001e000000007500003c00009b,000000001e000000007500003c00009b,1
14670,0000007616656200633b00530000002b,0000007616656200633b00530000002b,1
14671,40000000000000633300000200000000,40000000000000633300000200000000,1
14672,d00000000000c800aa00c70020000080,d00000000000c800aa00c70020000080,1
14673,00004b00870000000000001600000000,00004b00870000000000001600000000,1
14674,00000028000000000000000000000055,00000028000000000000000000000055,1
14675,0074003e2c6a0000000023003e000000,0074003e2c6a0000000023003e000000,1
14676,00000000000000001612000000000a20,00000000000000001612000000000a20,1
14677,00000000002400003700002a00000000,00000000002400003700002a00000000,1
14678,00860078000000000000005500000000,00860078000000000000005500000000,1
14679,00000300000030003e00000000d7217b,00000300000030003e00000000d7217b,1
14680,0000000b2600007d0023000008000000,0000000b2600007d0023000008000000,1
14681,000069000000005e001409000000002c,000069000000005e001409000000002c,1
14682,0000005000003414007b930034000000,0000005000003414007b930034000000,1
14683,00360000000000100ba700000000003f,00360000000000100ba700000000003f,1
14684,3b3600a118005d265a00920000990000,3b3600a118005d265a00920000990000,1
14685,00000000009b7a9716225b5900000000,00000000009b7a9716225b5900000000,1
14686,0000164ad90600000090130a000b0000,0000164ad90600000090130a000b0000,1
14687,0000000011000a365900530000000000,0000000011000a365900530000000000,1
14688,000000000000000000003b43002d5b00,000000000000000000003b43002d5b00,1
14689,003200000000000000450000300400be,003200000000000000450000300400be,1
14690,34000c00000000000000000001000000,34000c00000000000000000001000000,1
14691,003e0000000000000000000000000000,003e0000000000000000000000000000,1
14692,00c1000000009e000000000000002751,00c1000000009e000000000000002751,1
14693,0000000000000000533a000000000000,0000000000000000533a000000000000,1
14694,00000000000059000006000000676a00,00000000000059000006000000676a00,1
14695,5c000000460000000000000000000044,5c000000460000000000000000000044,1
14696,00001624000093008f0000000000006d,00001624000093008f0000000000006d,1
14697,000008000000000000003400090030b3,000008000000000000003400090030b3,1
14698,00000000000063000000000000000000,00000000000063000000000000000000,1
14699,0000000000001d004f000000006d0000,0000000000001d004f000000006d0000,1
14700,002c2500300900001900000000a90000,002c2500300900001900000000a90000,1
14701,630002000a00000000000a2b62210000,630002000a00000000000a2b62210000,1
14702,000000000008008100000000000000b9,000000000008008100000000000000b9,1
14703,310000c00000002a0038007300002137,310000c00000002a0038007300002137,1
14704,00008b0000a32e004a37000000000000,00008b0000a32e004a37000000000000,1
14705,000000000006006d00420000005e0034,000000000006006d00420000005e0034,1
14706,0041000016002800bc0000000000007e,0041000016002800bc0000000000007e,1
14707,6c001d000000c2000100000018000000,6c001d000000c2000100000018000000,1
14708,00000049560000000000002e00000000,00000049560000000000002e00000000,1
14709,3000b03c003c006848ac1e00564900ae,3000b03c003c006848ac1e00564900ae,1
14710,00030000009800000000a70000000000,00030000009800000000a70000000000,1
14711,004b00000000009e6439000032000046,004b00000000009e6439000032000046,1
14712,00140009225200008100130000000000,00140009225200008100130000000000,1
14713,0010002f00b1008c0000330020000000,0010002f00b1008c0000330020000000,1
14714,8c000000000000000000000000004b00,8c000000000000000000000000004b00,1
14715,8d0e00522300000a008b006d64412c00,8d0e00522300000a008b006d64412c00,1
14716,00690000000000000000004300064400,00690000000000000000004300064400,1
14717,0042002d000000000000670000000000,0042002d000000000000670000000000,1
14718,00000000c900000700007a270000b937,00000000c900000700007a270000b937,1
14719,c12e00ab000000bb0087080025001100,c12e00ab000000bb0087080025001100,1
14720,00000000383500000000000003010000,00000000383500000000000003010000,1
14721,00000000000000000100007977a0e72e,00000000000000000100007977a0e72e,1
14722,00000000a50000a50000004700c42300,00000000a50000a50000004700c42300,1
14723,60000000001d00000000000065000000,60000000001d00000000000065000000,1
14724,00000000000000000000000005000000,00000000000000000000000005000000,1
14725,00ac00cd0084159e0012005e00005100,00ac00cd0084159e0012005e00005100,1
14726,0000003d00250072000013000f000000,0000003d00250072000013000f000000,1
14727,62000000004115c31c90000060000447,62000000004115c31c90000060000447,1
14728,000000001200000000742b0000000000,000000001200000000742b0000000000,1
14729,00008543003700000000000000000000,00008543003700000000000000000000,1
14730,00004a00000000260000000000000020,00004a00000000260000000000000020,1
14731,0011000000e600000000000317005600,0011000000e600000000000317005600,1
14732,040000000000000000000e0000000054,040000000000000000000e0000000054,1
14733,27000000004900005c18a20017000087,27000000004900005c18a20017000087,1
14734,c2000000310005000000515100000000,c2000000310005000000515100000000,1
14735,00002e00000000000000059700000000,00002e00000000000000059700000000,1
14736,00000000000000000000001769225000,00000000000000000000001769225000,1
14737,005a000000002d0042bb8d9c7a550300,005a000000002d0042bb8d9c7a550300,1
14738,0600006f004100001100003700161500,0600006f004100001100003700161500,1
14739,00140000000000000000690000812c00,00140000000000000000690000812c00,1
14740,1e003ab900003e000000007100000000,1e003ab900003e000000007100000000,1
14741,3d386e0000000000002c004267000000,3d386e0000000000002c004267000000,1
14742,0020006c00ac36000000000001000000,0020006c00ac36000000000001000000,1
14743,00000000250000004200800000000000,00000000250000004200800000000000,1
14744,a9000000001b0000000000000000002b,a9000000001b0000000000000000002b,1
14745,3e5100001e0000002700b70000240000,3e5100001e0000002700b70000240000,1
14746,00000000000000002100000000000000,00000000000000002100000000000000,1
14747,0e00001b00006a000000976100000000,0e00001b00006a000000976100000000,1
14748,0000007900200030006c00000000000d,0000007900200030006c00000000000d,1
14749,5e0000000000000900007800000054da,5e0000000000000900007800000054da,1
14750,210000000000000090921f00009b0001,210000000000000090921f00009b0001,1
14751,0f00741d000035380000005c00001d00,0f00741d000035380000005c00001d00,1
14752,91000046000000000000000000801e00,91000046000000000000000000801e00,1
14753,0000003f000000000dcf000000000016,0000003f000000000dcf000000000016,1
14754,00000000000000000000220000250035,00000000000000000000220000250035,1
14755,003f0000000c5b000000000000004400,003f0000000c5b000000000000004400,1
14756,0080000026000057000000590000004e,0080000026000057000000590000004e,1
14757,00000000000000230000000000000000,00000000000000230000000000000000,1
14758,4700179000d4000072000000003f0000,4700179000d4000072000000003f0000,1
14759,00000001000000000000002100000040,00000001000000000000002100000040,1
14760,2b3e00000000006c000000110017a600,2b3e00000000006c000000110017a600,1
14761,00000000000000000000000000000060,00000000000000000000000000000060,1
14762,009c32000000436900000000007b0000,009c32000000436900000000007b0000,1
14763,000000006c00c2000000794e00000000,000000006c00c2000000794e00000000,1
14764,0000000000001400000100929345000d,0000000000001400000100929345000d,1
14765,000000a300140000003e0000a3008713,000000a300140000003e0000a3008713,1
14766,00000000d500920000000000000f0000,00000000d500920000000000000f0000,1
14767,0012001e5d00200007006c89c8002722,0012001e5d00200007006c89c8002722,1
14768,000035000000570033005000005d0000,000035000000570033005000005d0000,1
14769,9b0d00000074000b0000000000000000,9b0d00000074000b0000000000000000,1
14770,0000000000000011000e000000003900,0000000000000011000e000000003900,1
14771,00001b52000019001b00000000750000,00001b52000019001b00000000750000,1
14772,000002000000000000004e0700477b48,000002000000000000004e0700477b48,1
14773,41000000af00009100410b7958003100,41000000af00009100410b7958003100,1
14774,00000000000000005d00002f00670000,00000000000000005d00002f00670000,1
14775,00082257a26300000000830000100000,00082257a26300000000830000100000,1
14776,00874500000000000000303500bb6300,00874500000000000000303500bb6300,1
14777,0f0081560000000000000000000000be,0f0081560000000000000000000000be,1
14778,390000000000007f0000000000002630,390000000000007f0000000000002630,1
14779,00002b000000000000000000792b0000,00002b000000000000000000792b0000,1
14780,5f000000002e3f00005f000000000000,5f000000002e3f00005f000000000000,1
14781,00000028000058007700230000000012,00000028000058007700230000000012,1
14782,003200002500000040000027d6000000,003200002500000040000027d6000000,1
14783,001700820000000030f300a00000f82e,001700820000000030f300a00000f82e,1
14784,00007e14000000890c0000c200370000,00007e14000000890c0000c200370000,1
14785,00030000315f00000000000035006500,00030000315f00000000000035006500,1
14786,0000000000000089000056000000290d,0000000000000089000056000000290d,1
14787,3100004100000056000033d94a000d00,3100004100000056000033d94a000d00,1
14788,00000000000000081100000000000000,00000000000000081100000000000000,1
14789,003d000d000000000a0000000000006a,003d000d000000000a0000000000006a,1
14790,0000001f000000000e00000000000012,0000001f000000000e00000000000012,1
14791,3a00006a0000db5c2d00000023370017,3a00006a0000db5c2d00000023370017,1
14792,00000040000000005f00000000001a00,00000040000000005f00000000001a00,1
14793,0028910000d1000000009b0000000003,0028910000d1000000009b0000000003,1
14794,00000004000052000000000000000000,00000004000052000000000000000000,1
14795,00200000000c00000000ce6020000000,00200000000c00000000ce6020000000,1
14796,000000000000000000000f0000000000,000000000000000000000f0000000000,1
14797,00000000000026006e6c620000a86d00,00000000000026006e6c620000a86d00,1
14798,0000000000720002000000000005720b,0000000000720002000000000005720b,1
14799,00000027000000000000c30000004600,00000027000000000000c30000004600,1
14800,0000000000000000000e000045000030,0000000000000000000e000045000030,1
14801,00000064005b00000014000000b0006a,00000064005b00000014000000b0006a,1
14802,0000000000001e370000ba0026000000,0000000000001e370000ba0026000000,1
14803,00003000005900000000400000007f00,00003000005900000000400000007f00,1
14804,00720100190094210000000000000083,00720100190094210000000000000083,1
14805,07000000000000d5006e0979009d0000,07000000000000d5006e0979009d0000,1
14806,00482b000000000042000000009f0030,00482b000000000042000000009f0030,1
14807,00004c00000000320000000000001c00,00004c00000000320000000000001c00,1
14808,00b600000000190000003c7400007728,00b600000000190000003c7400007728,1
14809,00003f0d0000000000192c0021003646,00003f0d0000000000192c0021003646,1
14810,00000000480d00008d00006100000000,00000000480d00008d00006100000000,1
14811,0000af5c000000000000000000000000,0000af5c000000000000000000000000,1
14812,00000000000000002a00000000006300,00000000000000002a00000000006300,1
14813,00080000009200000000670000000000,00080000009200000000670000000000,1
14814,000000000000005a5b00000057000000,000000000000005a5b00000057000000,1
14815,0000000000000005005e000000001900,0000000000000005005e000000001900,1
14816,8f000000000000a400002f2a00092a00,8f000000000000a400002f2a00092a00,1
14817,0000000900004f000000006411000000,0000000900004f000000006411000000,1
14818,00000000000000160000000000000035,00000000000000160000000000000035,1
14819,0000c85900002e000000000000000000,0000c85900002e000000000000000000,1
14820,000e0000000000000000000000000000,000e0000000000000000000000000000,1
14821,0000280000000000410000001e000056,0000280000000000410000001e000056,1
14822,00000000830000920000000000001d00,00000000830000920000000000001d00,1
14823,00000000000e009d007c000000000000,00000000000e009d007c000000000000,1
14824,000000000000006f330000c700000000,000000000000006f330000c700000000,1
14825,20b200002d00000036004c0004000700,20b200002d00000036004c0004000700,1
14826,0000002a000000000000000000000000,0000002a000000000000000000000000,1
14827,3a194600120000009e28000000570000,3a194600120000009e28000000570000,1
14828,000000775d6e00000000000000000024,000000775d6e00000000000000000024,1
14829,00471d000000001e0079000000857a00,00471d000000001e0079000000857a00,1
14830,0000a38800003b0000ca000064960000,0000a38800003b0000ca000064960000,1
14831,06007c000000000035cc0000560b3900,06007c000000000035cc0000560b3900,1
14832,13000000000000390000001f00550000,13000000000000390000001f00550000,1
14833,000000000000000000077e3fea000000,000000000000000000077e3fea000000,1
14834,00d807000000002d0000000000920000,00d807000000002d0000000000920000,1
14835,009a00000000030000004b00004c0000,009a00000000030000004b00004c0000,1
14836,004100000100000000005f00000000af,004100000100000000005f00000000af,1
14837,0000020000001f000000000000001600,0000020000001f000000000000001600,1
14838,0000000000000000000023001b480200,0000000000000000000023001b480200,1
14839,0800001100000045c100007b64500000,0800001100000045c100007b64500000,1
14840,005b541328000a000000000000000000,005b541328000a000000000000000000,1
14841,00b67d5800293d2a0044000000000000,00b67d5800293d2a0044000000000000,1
14842,00510000310052002c00001d003a0000,00510000310052002c00001d003a0000,1
14843,00000000003200000000000000000000,00000000003200000000000000000000,1
14844,0000000000007500000000006e000000,0000000000007500000000006e000000,1
14845,005a000000150005262d000039000000,005a000000150005262d000039000000,1
14846,000000000000003e0000440000000d00,000000000000003e0000440000000d00,1
14847,0012000000000000000006009a000000,0012000000000000000006009a000000,1
14848,00000000a5164ec70000000038000031,00000000a5164ec70000000038000031,1
14849,5217000000000000000000e100000000,5217000000000000000000e100000000,1
14850,0007090000007f00950000000000558b,0007090000007f00950000000000558b,1
14851,360008000000009f0000000000050000,360008000000009f0000000000050000,1
14852,00002900936f000000000000000a0300,00002900936f000000000000000a0300,1
14853,0000000000009400000000000093420b,0000000000009400000000000093420b,1
14854,000008004a50000000006a0000000000,000008004a50000000006a0000000000,1
14855,000ba79f000000000012000000000000,000ba79f000000000012000000000000,1
14856,00240c0000000000000008003c000033,00240c0000000000000008003c000033,1
14857,4d0000000000670000006b0000944800,4d0000000000670000006b0000944800,1
14858,80001b00007300000000610000000032,80001b00007300000000610000000032,1
14859,000000a32400000600916d2d75150058,000000a32400000600916d2d75150058,1
14860,0000130078000000000000000700002d,0000130078000000000000000700002d,1
14861,2d000000005c00b643002b00be030000,2d000000005c00b643002b00be030000,1
14862,0036360000001f000000000000000000,0036360000001f000000000000000000,1
14863,00000000000000000d04332900b6007d,00000000000000000d04332900b6007d,1
14864,004a8c001805000000412a0000000000,004a8c001805000000412a0000000000,1
14865,001e0000290000000000002448000000,001e0000290000000000002448000000,1
14866,00740000005a460000430067000b3105,00740000005a460000430067000b3105,1
14867,00009e00bc08000000000000140000a8,00009e00bc08000000000000140000a8,1
14868,007f00c40000000000000000004b00a1,007f00c40000000000000000004b00a1,1
14869,00000000eb004e00972b380000000000,00000000eb004e00972b380000000000,1
14870,0000bd000000000048000000c62acf32,0000bd000000000048000000c62acf32,1
14871,000000003c00009200003a0000000000,000000003c00009200003a0000000000,1
14872,3728000e000075000100000070000000,3728000e000075000100000070000000,1
14873,8a000000000014000000000008000020,8a000000000014000000000008000020,1
14874,0000000000d90f00000000000000168c,0000000000d90f00000000000000168c,1
14875,00000000580000000000002300000000,00000000580000000000002300000000,1
14876,000000000000001245000f000000006e,000000000000001245000f000000006e,1
14877,00000000000000000000390000005300,00000000000000000000390000005300,1
14878,0000001b000007da0000000000001600,0000001b000007da0000000000001600,1
14879,0000001d000000000000003937000462,0000001d000000000000003937000462,1
14880,000000000000000100008d0000004c00,000000000000000100008d0000004c00,1
14881,0000001e0000006a0000000000000000,0000001e0000006a0000000000000000,1
14882,5e00327f0000000000000500001f5400,5e00327f0000000000000500001f5400,1
14883,0a000000000016000000250000690000,0a000000000016000000250000690000,1
14884,0000008a0000110000414300006a0035,0000008a0000110000414300006a0035,1
14885,00000002000000008c87160057000000,00000002000000008c87160057000000,1
14886,0f00016b003800000000001900000000,0f00016b003800000000001900000000,1
14887,00002b69212a000049000e1300ae0021,00002b69212a000049000e1300ae0021,1
14888,001f000000000000b20000295a003700,001f000000000000b20000295a003700,1
14889,000000000000001200000000000000bf,000000000000001200000000000000bf,1
14890,c600004d00007900800028420f00004a,c600004d00007900800028420f00004a,1
14891,0000000045722d230000000000019e00,0000000045722d230000000000019e00,1
14892,00007967005e3c000c18000000100000,00007967005e3c000c18000000100000,1
14893,00000c007100000000000000001fbe59,00000c007100000000000000001fbe59,1
14894,0000c800000000000000003b00a5301a,0000c800000000000000003b00a5301a,1
14895,0000001600560100000000004c001700,0000001600560100000000004c001700,1
14896,000040870000005902000033008d0000,000040870000005902000033008d0000,1
14897,0000524a000000074f0000000000003f,0000524a000000074f0000000000003f,1
14898,0000006200513500000000001c000000,0000006200513500000000001c000000,1
14899,430000ca310000000000000000000000,430000ca310000000000000000000000,1
14900,00000012006c000000003f00002d0078,00000012006c000000003f00002d0078,1
14901,12004300000022160000004e00280000,12004300000022160000004e00280000,1
14902,000000b2000000004f437f0000390000,000000b2000000004f437f0000390000,1
14903,000000001c0000000b006600fb002f03,000000001c0000000b006600fb002f03,1
14904,000061001c0000001900000000000050,000061001c0000001900000000000050,1
14905,002c0000000000006c00330020000000,002c0000000000006c00330020000000,1
14906,0000970052003c002e001c0000000096,0000970052003c002e001c0000000096,1
14907,001b0f000000280200cf00430700b500,001b0f000000280200cf00430700b500,1
14908,2900000000d6006d0000370000000600,2900000000d6006d0000370000000600,1
14909,00000026000044000a00000016380020,00000026000044000a00000016380020,1
14910,d0000000000036000030000000000082,d0000000000036000030000000000082,1
14911,00000000001300002600000036000000,00000000001300002600000036000000,1
14912,250000b95c000000004000008e000000,250000b95c000000004000008e000000,1
14913,0400001f00000000000004db0d002169,0400001f00000000000004db0d002169,1
14914,00000061000000000000000000295d00,00000061000000000000000000295d00,1
14915,5b000000000000000033003700000000,5b000000000000000033003700000000,1
14916,270000000b000400002d006a00000009,270000000b000400002d006a00000009,1
14917,00008800000047002f0a090019000000,00008800000047002f0a090019000000,1
14918,640000002c6d000600a5000000000000,640000002c6d000600a5000000000000,1
14919,00000007001900000f00000000000000,00000007001900000f00000000000000,1
14920,00000000fd259000210000005b000d00,00000000fd259000210000005b000d00,1
14921,0000000400000000000000fc61000000,0000000400000000000000fc61000000,1
14922,00000064000024390000000028260000,00000064000024390000000028260000,1
14923,000025111d0600cb0000000000000975,000025111d0600cb0000000000000975,1
14924,00000000000000009d26000000000400,00000000000000009d26000000000400,1
14925,0000000000010000190000000000000a,0000000000010000190000000000000a,1
14926,6000105100bc0a00001600000000003d,6000105100bc0a00001600000000003d,1
14927,ac0000000000000000aa5b00531b001b,ac0000000000000000aa5b00531b001b,1
14928,72170000030000000000000000580000,72170000030000000000000000580000,1
14929,b1060000000006003c000000005c0000,b1060000000006003c000000005c0000,1
14930,000000000000002418000000000000db,000000000000002418000000000000db,1
14931,00000001ad00000e2100000000360000,00000001ad00000e2100000000360000,1
14932,0000000000001d00429fdb0000231224,0000000000001d00429fdb0000231224,1
14933,0f000000000029000005000000020000,0f000000000029000005000000020000,1
14934,00005700000700000000003800000000,00005700000700000000003800000000,1
14935,0000fd00000075001f29000000a3004f,0000fd00000075001f29000000a3004f,1
14936,46000000000008000000000000013400,46000000000008000000000000013400,1
14937,00000000000089000000000000001900,00000000000089000000000000001900,1
14938,00002400002900690000000002009300,00002400002900690000000002009300,1
14939,5f000000b7002400005b005521000000,5f000000b7002400005b005521000000,1
14940,00000b00005c00000000170000000016,00000b00005c00000000170000000016,1
14941,0000009e000000000000000000000000,0000009e000000000000000000000000,1
14942,bf0000170866002400002d0035001000,bf0000170866002400002d0035001000,1
14943,00800000007300000000150000000000,00800000007300000000150000000000,1
14944,001c0096000000006800000000000052,001c0096000000006800000000000052,1
14945,20070000000010000800000014720000,20070000000010000800000014720000,1
14946,00004e00007f0034000000437e000000,00004e00007f0034000000437e000000,1
14947,00000700000000000a7ca00000000000,00000700000000000a7ca00000000000,1
14948,0000004b008f0000004e000000000006,0000004b008f0000004e000000000006,1
14949,000000e637004600000000003a00000d,000000e637004600000000003a00000d,1
14950,005659002e4b00003b00470000000036,005659002e4b00003b00470000000036,1
14951,00000085520000000018060000360040,00000085520000000018060000360040,1
14952,0000007c006d00210000882a25000000,0000007c006d00210000882a25000000,1
14953,0000003a00593e00005a0000008d0000,0000003a00593e00005a0000008d0000,1
14954,00004e000035004e0000c65a00000059,00004e000035004e0000c65a00000059,1
14955,30000b000000000000000600000054f1,30000b000000000000000600000054f1,1
14956,006d0000000000000d3d000002310000,006d0000000000000d3d000002310000,1
14957,00000000000000150039007600000000,00000000000000150039007600000000,1
14958,0000000000003e1f003e000a0045000c,0000000000003e1f003e000a0045000c,1
14959,0020000000000800000000bb6d000000,0020000000000800000000bb6d000000,1
14960,00000000000000000000000000000000,00000000000000000000000000000000,1
14961,00000f660000171600005a5300000055,00000f660000171600005a5300000055,1
14962,00002e00000000000000000000000400,00002e00000000000000000000000400,1
14963,150000441600000000001a007b000000,150000441600000000001a007b000000,1
14964,00000000000000b700380e0000000049,00000000000000b700380e0000000049,1
14965,0000a900000000000000000000003800,0000a900000000000000000000003800,1
14966,002000000007001e8100006200320003,002000000007001e8100006200320003,1
14967,0000000000b00000001b000000000000,0000000000b00000001b000000000000,1
14968,8d000000000000000000000000360000,8d000000000000000000000000360000,1
14969,8c0000001600770000000000ae000003,8c0000001600770000000000ae000003,1
14970,233e0000cd0000000055220000000009,233e0000cd0000000055220000000009,1
14971,0000000000451a0000000026001f0000,0000000000451a0000000026001f0000,1
14972,000000190000003e5f00003400000000,000000190000003e5f00003400000000,1
14973,0002cf3e0000007300003c000f005b00,0002cf3e0000007300003c000f005b00,1
